course_id,course_name,category,duration,enrolled_students,platform,price,completion_rate_clean,rating_clean
2840,Course_2840,Office Tools,57,4643,Coursera,19.679.644.022.196.400,7.475,3.0
2841,Course_2841,Marketing,16,1744,Coursera,11.981.116.328.263.900,6.895,3.1
2842,Course_2842,Finance,39,2019,Udemy,18.772.665.953.089.900,6.145,4.5
2843,Course_2843,Finance,32,792,Coursera,29.067.279.473.631.300,8.933,3.5
2844,Course_2844,Data Science,70,808,edX,19.942.201.455.305.700,7.616,3.0
2845,Course_2845,AI,60,236,Udemy,1.381.928.391.451.410,6.635,4.0
2846,Course_2846,AI,14,4367,edX,11.855.149.797.424.100,9.447,4.8
2847,Course_2847,Data Science,25,1270,edX,2.959.617.245.410.630,9.4,3.1
2848,Course_2848,Data Science,75,3712,Udemy,15.018.727.191.335.500,6.815,4.9
2849,Course_2849,Finance,85,4073,Udemy,1.279.478.943.941.470,6.059,3.7
2850,Course_2850,Finance,97,3289,Coursera,54.588.899.896.227.400,5.036,3.3
2851,Course_2851,Design,64,1939,edX,11.537.628.569.005.400,9.186,3.5
2852,Course_2852,Finance,66,1307,Udemy,1.604.655.345.134.480,8.782,4.0
2853,Course_2853,AI,25,4092,Udemy,11.233.034.490.872.200,7.75,4.9
2854,Course_2854,Office Tools,51,4327,edX,19.480.841.050.282.100,9.482,3.2
2855,Course_2855,Finance,17,4399,Coursera,16.917.021.464.356.600,7.028,3.5
2856,Course_2856,Design,76,3013,LinkedIn Learning,10.915.288.752.975.500,7.411,4.7
2857,Course_2857,Data Science,40,4073,edX,19.762.509.392.445.600,8.192,3.3
2858,Course_2858,Programming,71,699,Coursera,3.620.142.646.436.490,8.917,4.2
2859,Course_2859,Technology,43,4568,Coursera,6.420.903.942.487.980,63.183,4.7
2860,Course_2860,Office Tools,52,4562,Udemy,1.327.029.449.255.940,6.875,3.1
2861,Course_2861,Technology,63,1556,LinkedIn Learning,7.750.202.626.478.220,6.847,3.3
2862,Course_2862,Marketing,37,4962,edX,13.033.109.034.748.800,6.47,4.0
2863,Course_2863,Office Tools,34,1504,edX,17.668.957.746.652.600,8.266,3.8
2865,Course_2865,Finance,78,1454,edX,10.768.844.926.192.600,94.198,4.4
2868,Course_2868,Marketing,81,2870,LinkedIn Learning,22.732.074.946.516.400,6.979,4.0
2869,Course_2869,Technology,58,2730,Udemy,14.749.057.342.503.000,7.92,3.1
2870,Course_2870,Programming,66,3953,Coursera,4.832.546.569.370.170,6.551,4.0
2871,Course_2871,Design,91,3100,LinkedIn Learning,10.281.919.916.863.800,9.119,4.7
2872,Course_2872,Technology,70,3280,LinkedIn Learning,31.306.579.331.093.700,8.069,4.1
2873,Course_2873,Marketing,95,4001,edX,17.937.152.296.906.300,51.205,3.0
2874,Course_2874,Design,47,4243,edX,7.985.796.154.580.110,8.574,4.8
2875,Course_2875,Business,87,4960,Coursera,1.327.391.666.814.920,53.326,3.5
2876,Course_2876,Data Science,55,3748,Udemy,15.778.207.096.133.900,59.222,4.8
2877,Course_2877,Design,63,3715,LinkedIn Learning,19.605.130.362.947.200,6.933,3.2
2878,Course_2878,Business,17,2822,LinkedIn Learning,1.542.417.463.275.770,5.159,4.5
2879,Course_2879,Business,35,3877,Coursera,31.607.131.674.795.700,7.486,4.2
2881,Course_2881,Technology,41,3736,Coursera,17.842.605.289.808.400,8.097,3.0
2883,Course_2883,Finance,74,4020,Udemy,16.300.919.555.616.200,9.06,4.6
2884,Course_2884,Marketing,10,411,LinkedIn Learning,11.731.428.509.992.400,6.053,4.1
2885,Course_2885,Finance,54,516,Udemy,2.952.934.609.690.160,5.394,3.8
2886,Course_2886,Finance,86,4294,Coursera,8.758.919.364.622.010,8.787,4.1
2887,Course_2887,Design,33,1970,edX,1.912.516.341.735.510,9.759,4.3
2889,Course_2889,Office Tools,88,3139,LinkedIn Learning,13.386.083.519.644.400,9.955,4.4
2890,Course_2890,Finance,69,235,Coursera,43.326.876.629.482.400,5.671,3.6
2891,Course_2891,Technology,85,3964,edX,4.073.487.468.719.830,8.089,4.7
2892,Course_2892,Data Science,87,1991,LinkedIn Learning,13.382.498.353.228.600,6.321,4.8
2893,Course_2893,AI,79,3594,Coursera,7.548.900.907.307.080,7.125,4.6
2894,Course_2894,Data Science,90,1267,Udemy,9.492.919.634.163.940,5.973,3.5
2895,Course_2895,AI,61,223,LinkedIn Learning,4.874.094.117.496.130,63.945,4.5
2896,Course_2896,Business,21,3650,Udemy,293.977.655.744.628,6.263,3.7
2897,Course_2897,Technology,24,1890,Coursera,13.824.577.511.344.500,6.725,4.6
2898,Course_2898,Finance,69,4269,Coursera,14.382.974.246.934.200,8.084,3.9
2900,Course_2900,Marketing,85,4292,Coursera,4.438.315.160.115.460,6.823,4.6
2901,Course_2901,Data Science,38,3725,Udemy,10.824.850.604.923.300,7.657,4.3
2902,Course_2902,Technology,38,1049,Udemy,7.650.057.863.577.730,56.067,4.6
2903,Course_2903,Marketing,71,2305,Coursera,11.691.530.228.994.700,6.536,3.3
2904,Course_2904,AI,38,2600,Coursera,29.189.950.183.716.100,9.935,4.5
2905,Course_2905,Design,73,154,Udemy,3.378.307.604.891.170,9.997,3.3
2906,Course_2906,Marketing,45,124,Coursera,15.161.747.568.859.900,6.862,3.5
2907,Course_2907,Marketing,68,4146,Coursera,63.934.860.641.211.500,6.673,4.8
2908,Course_2908,Design,95,3842,edX,10.040.944.840.946.000,9.169,3.7
2909,Course_2909,Design,54,1435,Coursera,7.104.258.060.324.230,5.367,3.9
2910,Course_2910,Programming,96,4780,edX,6.369.683.865.873.740,9.547,4.8
2911,Course_2911,Design,18,4547,Udemy,7.060.025.515.840.200,8.457,3.4
2912,Course_2912,Business,79,1866,Udemy,6.545.878.791.061.800,6.204,4.3
2913,Course_2913,Marketing,18,1187,LinkedIn Learning,11.708.988.684.056.300,6.489,3.3
2914,Course_2914,Finance,67,3597,Coursera,12.424.621.928.585.700,8.693,4.9
2916,Course_2916,Finance,45,2168,Coursera,19.701.498.339.775.500,53.244,3.1
2917,Course_2917,Programming,53,4446,Udemy,6.809.966.706.235.630,8.899,3.9
2918,Course_2918,Marketing,58,3350,LinkedIn Learning,1.456.922.817.486.160,8.221,3.8
2919,Course_2919,Design,68,2751,Udemy,14.627.053.031.336.900,9.385,3.4
2920,Course_2920,Programming,55,271,Coursera,30.425.015.551.101.300,8.859,4.2
2921,Course_2921,Technology,65,4292,LinkedIn Learning,10.778.350.172.593.400,8.542,3.3
2922,Course_2922,Marketing,81,3730,Udemy,5.143.119.114.668.990,51.197,4.3
2923,Course_2923,Technology,12,1948,edX,3.335.457.272.950.650,9.839,3.7
2924,Course_2924,Business,54,746,LinkedIn Learning,19.538.449.303.042.800,6.144,3.7
2926,Course_2926,Business,30,3645,edX,28.653.562.139.125.600,59.995,4.2
2927,Course_2927,Office Tools,74,3105,edX,5.811.436.950.328.300,5.723,4.8
2928,Course_2928,Data Science,20,3471,LinkedIn Learning,5.857.324.784.557.030,5.966,3.0
2929,Course_2929,Office Tools,53,2788,Coursera,1.434.220.097.866.790,7.991,3.1
2930,Course_2930,Office Tools,69,1455,Udemy,3.324.312.572.253.780,7.582,4.2
2931,Course_2931,Design,18,2538,edX,8.433.278.112.962.490,6.251,4.4
2932,Course_2932,Data Science,32,3062,LinkedIn Learning,1.752.463.492.990.340,7.093,3.7
2933,Course_2933,Finance,11,4604,Udemy,14.652.125.503.376.400,8.999,3.7
2934,Course_2934,Design,96,761,Udemy,18.362.634.663.727.300,5.444,4.7
2935,Course_2935,Technology,63,4092,Coursera,26.886.668.269.421.100,8.75,4.8
2936,Course_2936,Business,32,4916,Coursera,1.449.550.857.533.000,7.062,3.6
2937,Course_2937,AI,60,618,Coursera,16.780.357.143.869.600,7.91,3.1
2938,Course_2938,Marketing,29,2431,Udemy,1.693.181.652.019.840,6.979,4.2
2939,Course_2939,Programming,20,3778,edX,17.202.054.208.755.600,9.772,4.5
2940,Course_2940,Finance,65,928,LinkedIn Learning,2.682.712.854.196.570,7.831,4.3
2941,Course_2941,Design,14,1567,LinkedIn Learning,16.927.915.495.860.000,6.1,4.0
2942,Course_2942,Office Tools,36,2844,edX,12.812.424.347.608.600,5.607,4.7
2943,Course_2943,AI,90,474,Coursera,12.583.543.573.000.500,8.951,3.0
2944,Course_2944,Marketing,33,403,LinkedIn Learning,7.001.339.508.838.710,6.659,4.5
2945,Course_2945,Data Science,52,4625,Udemy,17.587.248.558.912.100,8.429,3.3
2946,Course_2946,Finance,54,3615,edX,1.249.087.800.803.740,6.774,3.7
2947,Course_2947,Office Tools,30,1360,LinkedIn Learning,776.093.463.968.622,6.999,4.2
2948,Course_2948,Office Tools,12,4039,Udemy,16.942.100.481.307.800,6.191,4.8
2949,Course_2949,Programming,22,441,Udemy,18.347.795.857.638.900,5.524,4.8
2950,Course_2950,Technology,81,475,edX,11.598.468.019.611.500,8.978,4.9
2951,Course_2951,Marketing,78,3571,LinkedIn Learning,16.107.083.612.552.700,6.078,4.1
2952,Course_2952,Finance,40,2381,LinkedIn Learning,507.949.646.635.616,9.104,4.4
2955,Course_2955,AI,72,1456,edX,54.005.598.837.862.600,9.771,3.0
2956,Course_2956,Data Science,69,2638,LinkedIn Learning,6.796.281.266.288.550,7.33,4.9
2957,Course_2957,Data Science,26,633,edX,15.074.338.072.162.300,6.791,4.7
2958,Course_2958,AI,37,1421,edX,19.919.727.131.002.300,8.617,3.4
2959,Course_2959,Finance,63,598,Coursera,773.951.207.431.496,6.34,4.5
2960,Course_2960,Design,59,1635,edX,11.402.537.529.875.800,6.606,3.3
2961,Course_2961,Business,26,913,Coursera,18.129.356.282.386.400,61.989,4.9
2962,Course_2962,Business,20,1278,Coursera,28.549.368.793.898.800,62.327,4.1
2963,Course_2963,Finance,81,4031,LinkedIn Learning,10.617.534.322.056.800,9.412,3.6
2964,Course_2964,AI,69,137,edX,12.743.304.479.763.200,6.719,4.2
2965,Course_2965,Business,29,3193,LinkedIn Learning,1.719.647.729.057.430,9.979,4.1
2966,Course_2966,Data Science,33,4040,LinkedIn Learning,14.354.225.428.516.400,7.121,4.7
2967,Course_2967,Programming,10,1854,LinkedIn Learning,37.790.785.968.620.600,8.972,4.6
2968,Course_2968,Data Science,17,3248,edX,15.286.993.695.549.700,5.139,4.7
2969,Course_2969,Office Tools,42,2528,Udemy,1.482.380.745.299.930,9.97,4.6
2970,Course_2970,Technology,43,3160,edX,1.596.279.449.496.900,5.697,4.5
2971,Course_2971,Finance,33,1359,LinkedIn Learning,26.651.566.280.796.500,8.735,4.2
2972,Course_2972,Design,57,4320,LinkedIn Learning,4.871.237.728.596.880,9.604,3.5
2974,Course_2974,Office Tools,18,3830,LinkedIn Learning,6.981.168.003.324.750,5.689,4.2
2976,Course_2976,Technology,100,4017,Coursera,141.689.644.084.157,9.303,3.9
2977,Course_2977,Office Tools,89,1122,Coursera,13.875.183.564.490.800,6.658,4.1
2978,Course_2978,Design,28,1734,Coursera,7.689.837.318.309.280,6.451,4.2
2979,Course_2979,Data Science,77,1384,LinkedIn Learning,8.070.033.508.523.980,8.602,4.8
2980,Course_2980,Office Tools,58,1058,Coursera,6.603.177.399.714.560,5.91,4.4
2981,Course_2981,Design,67,3416,Udemy,10.253.840.094.023.700,7.725,3.3
2982,Course_2982,Finance,54,3771,Coursera,7.354.347.006.863.240,7.881,3.7
2983,Course_2983,Business,14,193,LinkedIn Learning,28.579.723.319.388.500,9.994,3.1
2984,Course_2984,AI,31,4156,Coursera,14.447.732.653.071.700,5.484,4.7
2986,Course_2986,Business,55,1803,LinkedIn Learning,15.706.342.491.456.700,6.41,4.9
2987,Course_2987,Design,75,3460,LinkedIn Learning,2.028.009.372.218.360,7.394,4.2
2988,Course_2988,Office Tools,17,2466,LinkedIn Learning,26.136.390.381.597.300,5.773,4.7
2989,Course_2989,Programming,35,1039,Coursera,162.668.140.610.362,6.109,3.1
2990,Course_2990,Finance,96,2439,LinkedIn Learning,865.244.310.235.162,9.628,3.7
2991,Course_2991,Finance,52,4777,Udemy,9.078.217.540.529.200,5.702,3.9
2992,Course_2992,Business,13,854,edX,1.312.058.445.252.140,6.103,4.7
2993,Course_2993,Marketing,11,2285,edX,1.732.262.243.135.860,8.533,3.4
2995,Course_2995,Data Science,65,3293,Coursera,1.780.407.748.820.600,6.118,4.7
2996,Course_2996,Office Tools,57,1450,Coursera,14.533.730.954.052.900,7.538,3.0
2997,Course_2997,Data Science,47,4576,Coursera,14.774.915.813.938.900,8.187,3.6
2998,Course_2998,Office Tools,68,4010,edX,15.931.767.992.608.200,5.652,3.1
2999,Course_2999,Design,20,4729,LinkedIn Learning,9.196.170.543.549.190,5.972,4.4
3000,Course_3000,Business,48,3282,Udemy,32.334.965.795.387.500,56.556,3.3
3001,Course_3001,Finance,41,2577,edX,1.967.901.468.759.860,7.2,3.7
3002,Course_3002,Data Science,26,4979,Udemy,1.973.936.649.978.820,9.258,4.3
3003,Course_3003,AI,45,4841,edX,11.665.498.986.700.600,8.382,4.6
3004,Course_3004,Design,48,403,edX,17.680.764.518.365.300,50.815,3.2
3005,Course_3005,Programming,50,2969,LinkedIn Learning,19.698.605.966.831.000,6.605,4.9
3006,Course_3006,Data Science,82,546,LinkedIn Learning,1.422.639.605.956.980,9.517,4.0
3007,Course_3007,Design,88,4889,Udemy,7.070.453.548.279.090,9.502,4.8
3008,Course_3008,Finance,23,3680,Udemy,5.407.404.302.470.780,63.796,3.0
3009,Course_3009,Data Science,12,4342,Coursera,14.141.190.391.263.300,5.591,4.0
3010,Course_3010,Programming,25,1171,Udemy,10.172.009.881.829.400,51.516,4.5
3011,Course_3011,Finance,58,4151,Udemy,8.297.023.878.625.170,6.268,4.8
3012,Course_3012,Design,10,241,Coursera,33.531.648.866.290.100,9.748,4.3
3013,Course_3013,Technology,27,3778,Udemy,27.846.337.926.607.100,8.898,3.2
3014,Course_3014,Data Science,77,4306,LinkedIn Learning,875.154.652.952.898,5.908,3.3
3015,Course_3015,Office Tools,51,2298,Udemy,24.028.649.060.679.600,8.817,4.9
3017,Course_3017,Design,42,2231,edX,11.614.471.448.361.500,6.12,3.5
3018,Course_3018,Finance,34,1171,LinkedIn Learning,5.540.490.353.801.610,6.615,4.7
3020,Course_3020,Data Science,68,919,LinkedIn Learning,11.032.797.018.300.600,61.423,3.7
3021,Course_3021,Technology,94,4943,Coursera,5.788.726.663.474.250,6.964,3.6
3022,Course_3022,Finance,41,3399,edX,8.803.592.973.922.420,7.444,4.0
3023,Course_3023,Programming,12,470,Udemy,12.345.600.746.743.700,9.468,3.5
3024,Course_3024,Design,68,3241,edX,45.185.231.431.442.500,9.98,3.9
3025,Course_3025,AI,42,1621,Coursera,9.570.648.819.634.600,9.819,4.8
3026,Course_3026,AI,83,1015,edX,9.100.341.488.318.760,52.391,4.2
3027,Course_3027,Technology,37,2092,Udemy,21.346.677.368.357.500,6.911,3.6
3028,Course_3028,Programming,28,3764,Coursera,17.483.726.966.429.300,9.448,4.2
3029,Course_3029,Marketing,79,1748,LinkedIn Learning,1.867.900.713.878.420,9.351,4.3
3030,Course_3030,Design,58,2873,Udemy,17.307.022.023.311.400,5.297,3.6
3031,Course_3031,Technology,14,3882,edX,1.008.827.385.333.140,7.244,4.4
3032,Course_3032,Business,46,1309,LinkedIn Learning,11.285.876.755.336.600,7.333,4.9
3034,Course_3034,Design,80,1110,Udemy,1.162.399.917.707.930,5.915,3.5
3036,Course_3036,Marketing,84,2820,Coursera,1.500.635.954.137.380,8.771,4.6
3038,Course_3038,Finance,36,1047,Coursera,11.134.133.252.271.900,7.41,4.0
3039,Course_3039,Programming,70,457,Udemy,86.032.228.019.278,9.342,4.9
3040,Course_3040,Marketing,100,3772,edX,14.977.490.348.569.300,7.019,4.2
3041,Course_3041,Office Tools,89,2279,Udemy,1.484.319.061.481.560,6.97,3.7
3042,Course_3042,Data Science,35,226,LinkedIn Learning,29.055.042.004.456.500,62.972,3.0
3043,Course_3043,AI,82,3961,Udemy,3.758.094.044.995.160,52.826,3.7
3044,Course_3044,Data Science,32,4042,Coursera,7.833.373.740.272.450,53.561,3.5
3045,Course_3045,Office Tools,81,3396,Coursera,8.187.079.912.903.640,8.562,3.5
3046,Course_3046,Data Science,100,428,Udemy,1.711.863.163.114.940,9.8,4.6
3047,Course_3047,Business,60,896,Coursera,9.192.982.282.467.830,5.203,3.3
3048,Course_3048,Data Science,64,4736,Udemy,18.637.859.574.715.800,7.143,4.8
3049,Course_3049,Design,21,3777,edX,14.251.593.268.819.800,8.391,4.9
3050,Course_3050,Finance,90,4029,LinkedIn Learning,9.969.699.900.396.110,8.899,3.0
3051,Course_3051,Data Science,73,2983,Udemy,18.063.061.489.284.400,7.052,3.2
3052,Course_3052,AI,34,1391,Coursera,11.478.636.701.017.900,5.523,3.5
3053,Course_3053,Marketing,49,2153,Coursera,16.683.598.117.747.600,63.999,4.3
3054,Course_3054,Programming,71,4165,edX,9.938.811.670.321.560,6.98,3.6
3055,Course_3055,Finance,59,2633,Coursera,1.229.341.572.016.170,6.145,4.3
3056,Course_3056,Marketing,75,4593,edX,14.149.082.441.844.000,8.347,4.5
3057,Course_3057,Design,24,1934,edX,2.964.277.771.143.280,9.006,4.5
3058,Course_3058,Finance,47,4450,Udemy,13.051.087.400.031.400,56.371,4.6
3059,Course_3059,AI,98,4623,Udemy,13.321.953.958.355.100,9.909,4.1
3060,Course_3060,Technology,55,4643,edX,46.049.229.266.612.900,55.676,4.4
3061,Course_3061,AI,98,1546,Udemy,17.619.157.296.065.600,7.534,3.4
3062,Course_3062,Design,40,2525,Coursera,15.235.927.039.210.700,7.107,3.7
3063,Course_3063,Marketing,62,2563,LinkedIn Learning,1.177.727.475.418.000,61.322,4.2
3065,Course_3065,Finance,36,2136,edX,487.212.090.983.215,6.246,3.5
3066,Course_3066,Business,55,1095,LinkedIn Learning,11.577.727.476.807.600,59.587,4.4
3067,Course_3067,Marketing,60,1009,Udemy,31.171.032.494.741.300,9.178,3.6
3068,Course_3068,Data Science,51,2260,edX,18.239.144.497.970.300,57.105,3.2
3070,Course_3070,Design,55,1589,edX,4.999.310.258.386.040,9.332,4.9
3071,Course_3071,Business,39,1438,LinkedIn Learning,12.087.999.782.360.600,9.074,3.0
3072,Course_3072,Finance,78,3117,Udemy,10.112.318.948.764.200,7.161,3.4
3073,Course_3073,AI,17,1685,Udemy,8.703.706.395.962.000,5.677,3.0
3074,Course_3074,Technology,42,2929,LinkedIn Learning,15.250.657.415.369.500,5.287,4.9
3075,Course_3075,Office Tools,89,2357,LinkedIn Learning,4.395.243.085.212.940,5.729,4.9
3076,Course_3076,Data Science,89,3400,Coursera,1.706.956.274.798.330,9.86,4.3
3077,Course_3077,AI,29,737,Coursera,16.285.564.755.422.400,7.05,3.5
3078,Course_3078,Programming,64,4439,Coursera,6.720.229.009.296.480,6.338,3.0
3079,Course_3079,Office Tools,76,1979,Udemy,9.677.708.981.213.870,8.596,3.9
3081,Course_3081,Office Tools,95,503,LinkedIn Learning,15.608.081.536.457.300,9.457,3.7
3082,Course_3082,Data Science,25,3287,LinkedIn Learning,14.739.766.356.898.100,8.297,3.8
3083,Course_3083,Office Tools,83,4814,edX,7.586.818.359.120.950,9.99,3.8
3084,Course_3084,Finance,58,4450,Udemy,8.994.818.337.140.310,9.296,3.6
3085,Course_3085,Business,47,4074,edX,1.925.589.133.032.720,7.402,3.7
3086,Course_3086,Technology,42,4139,Udemy,1.450.087.849.407.120,7.483,3.3
3087,Course_3087,Design,65,2228,Udemy,1.275.334.159.391.560,8.36,3.5
3089,Course_3089,Design,46,4894,Udemy,16.740.876.091.538.100,6.882,3.1
3090,Course_3090,Technology,88,3695,edX,1.080.634.009.317.000,7.286,3.3
3091,Course_3091,Design,72,3653,Coursera,22.959.387.276.815.400,8.185,3.1
3092,Course_3092,Design,89,921,Udemy,196.371.075.891.335,6.819,3.8
3093,Course_3093,Business,66,3578,edX,19.939.106.177.671.200,9.553,3.3
3094,Course_3094,Technology,56,208,LinkedIn Learning,17.047.347.948.822.700,9.345,3.4
3095,Course_3095,Office Tools,12,2109,edX,7.916.577.622.149.200,7.546,3.4
3096,Course_3096,Finance,66,1081,LinkedIn Learning,10.428.594.473.496.800,7.509,3.8
3097,Course_3097,AI,60,578,Coursera,1.823.103.790.531.830,7.61,3.4
3098,Course_3098,Design,14,4921,LinkedIn Learning,9.209.358.772.443.180,5.194,3.8
3099,Course_3099,Finance,32,1256,Udemy,19.840.862.352.718.400,6.707,3.9
3100,Course_3100,Data Science,69,2397,edX,10.459.488.000.020.500,8.12,3.8
3101,Course_3101,Marketing,53,3675,edX,8.020.273.591.946.830,50.074,3.3
3103,Course_3103,Office Tools,59,3661,Coursera,14.634.889.831.816.000,6.075,3.1
3105,Course_3105,Programming,66,201,Coursera,11.314.210.218.446.400,9.562,3.1
3106,Course_3106,Office Tools,58,2056,Coursera,93.931.934.066.121,9.244,3.7
3107,Course_3107,AI,54,4018,LinkedIn Learning,4.547.487.024.380.880,6.501,4.3
3108,Course_3108,AI,35,3259,Udemy,19.704.184.677.733.000,9.807,4.0
3109,Course_3109,Marketing,81,969,Udemy,1.886.107.773.094.300,7.746,4.0
3110,Course_3110,Data Science,54,655,Coursera,16.859.182.532.936.200,5.78,4.6
3111,Course_3111,Finance,97,4999,LinkedIn Learning,8.556.375.137.986.950,6.883,4.1
3112,Course_3112,AI,36,2362,edX,758.130.669.739.847,8.957,4.8
3113,Course_3113,Marketing,94,3929,Udemy,36.056.334.000.633.600,6.048,4.3
3114,Course_3114,Marketing,88,431,Coursera,15.035.727.578.419.400,7.196,4.3
3115,Course_3115,Data Science,23,2884,LinkedIn Learning,52.626.793.664.226.600,9.954,4.8
3116,Course_3116,Finance,84,1982,Udemy,11.585.432.469.818.100,9.295,3.8
3118,Course_3118,Design,99,4714,LinkedIn Learning,1.906.331.647.274.650,6.406,3.3
3119,Course_3119,Data Science,90,3956,Coursera,17.124.078.967.616.200,5.585,4.4
3120,Course_3120,Marketing,30,1774,Udemy,12.537.229.979.451.800,9.202,4.5
3121,Course_3121,Technology,36,568,edX,1.992.161.400.891.330,5.382,3.6
3122,Course_3122,Programming,21,500,Coursera,6.090.536.258.953.320,7.83,3.8
3123,Course_3123,Marketing,62,2988,Udemy,19.905.846.200.982.900,8.162,4.4
3124,Course_3124,Technology,82,4174,Udemy,667.345.247.393.477,7.835,4.3
3125,Course_3125,AI,94,930,Coursera,5.824.646.469.006.770,8.349,4.2
3126,Course_3126,Design,83,3881,Coursera,21.724.243.211.489.600,5.882,3.7
3127,Course_3127,Design,18,3251,LinkedIn Learning,59.933.424.791.620.400,9.584,3.2
3128,Course_3128,Finance,57,4271,edX,9.309.624.925.415.110,8.263,3.7
3129,Course_3129,Data Science,88,1960,Coursera,9.611.191.606.900.860,8.078,3.8
3130,Course_3130,Programming,80,743,Udemy,15.098.410.598.839.200,9.876,3.1
3131,Course_3131,Business,28,1346,Coursera,1.732.236.081.753.260,7.86,4.6
3132,Course_3132,Design,48,1765,Udemy,27.603.080.928.201.400,9.126,4.2
3133,Course_3133,Finance,95,3816,edX,6.098.247.100.637.300,6.083,4.4
3136,Course_3136,Office Tools,61,3102,Udemy,14.580.278.035.255.100,5.412,3.5
3137,Course_3137,Office Tools,78,3911,LinkedIn Learning,19.676.436.865.376.900,6.8,3.0
3138,Course_3138,Finance,45,2916,edX,17.295.854.767.104.300,9.959,3.6
3139,Course_3139,Office Tools,11,4786,Coursera,15.090.078.031.291.400,6.853,4.9
3140,Course_3140,Business,54,2040,Udemy,14.077.350.100.593.800,5.972,3.0
3141,Course_3141,AI,29,2400,edX,29.326.738.033.133.500,7.586,4.9
3142,Course_3142,Marketing,18,3001,edX,1.941.025.760.732.170,8.211,3.8
